date,year,month,item_id,item_name,department,category,criticality,lead_time_days,unit_cost_inr,hot_metal_production_mt,plant_operating_hours,is_planned_shutdown,actual_consumption
2024-08-31,2024,8,SP-CCP-019,Hydraulic Proportional Servo Valve,Continuous Casting,Hydraulics,Critical,90,210000,373604,707,0,6
2024-09-30,2024,9,SP-CCP-019,Hydraulic Proportional Servo Valve,Continuous Casting,Hydraulics,Critical,90,210000,373082,704,0,7
2024-10-31,2024,10,SP-CCP-019,Hydraulic Proportional Servo Valve,Continuous Casting,Hydraulics,Critical,90,210000,373619,706,0,8
2024-11-30,2024,11,SP-CCP-019,Hydraulic Proportional Servo Valve,Continuous Casting,Hydraulics,Critical,90,210000,376058,706,1,7
2024-12-31,2024,12,SP-CCP-019,Hydraulic Proportional Servo Valve,Continuous Casting,Hydraulics,Critical,90,210000,385752,702,0,7
2025-01-31,2025,1,SP-CCP-019,Hydraulic Proportional Servo Valve,Continuous Casting,Hydraulics,Critical,90,210000,378262,702,0,10
2025-02-28,2025,2,SP-CCP-019,Hydraulic Proportional Servo Valve,Continuous Casting,Hydraulics,Critical,90,210000,366694,709,0,8
2025-03-31,2025,3,SP-CCP-019,Hydraulic Proportional Servo Valve,Continuous Casting,Hydraulics,Critical,90,210000,376363,706,1,7
2025-04-30,2025,4,SP-CCP-019,Hydraulic Proportional Servo Valve,Continuous Casting,Hydraulics,Critical,90,210000,368422,714,0,5
2025-05-31,2025,5,SP-CCP-019,Hydraulic Proportional Servo Valve,Continuous Casting,Hydraulics,Critical,90,210000,390108,715,0,8
2025-06-30,2025,6,SP-CCP-019,Hydraulic Proportional Servo Valve,Continuous Casting,Hydraulics,Critical,90,210000,373966,710,0,8
2025-07-31,2025,7,SP-CCP-019,Hydraulic Proportional Servo Valve,Continuous Casting,Hydraulics,Critical,90,210000,374938,703,0,7
2025-08-31,2025,8,SP-CCP-019,Hydraulic Proportional Servo Valve,Continuous Casting,Hydraulics,Critical,90,210000,389175,709,0,6
2025-09-30,2025,9,SP-CCP-019,Hydraulic Proportional Servo Valve,Continuous Casting,Hydraulics,Critical,90,210000,385900,707,0,7
2025-10-31,2025,10,SP-CCP-019,Hydraulic Proportional Servo Valve,Continuous Casting,Hydraulics,Critical,90,210000,374979,706,0,9
2025-11-30,2025,11,SP-CCP-019,Hydraulic Proportional Servo Valve,Continuous Casting,Hydraulics,Critical,90,210000,388170,702,1,8
2025-12-31,2025,12,SP-CCP-019,Hydraulic Proportional Servo Valve,Continuous Casting,Hydraulics,Critical,90,210000,378824,711,0,6
2026-01-31,2026,1,SP-CCP-019,Hydraulic Proportional Servo Valve,Continuous Casting,Hydraulics,Critical,90,210000,397750,704,0,8
2026-02-28,2026,2,SP-CCP-019,Hydraulic Proportional Servo Valve,Continuous Casting,Hydraulics,Critical,90,210000,363226,713,0,9
2026-03-31,2026,3,SP-CCP-019,Hydraulic Proportional Servo Valve,Continuous Casting,Hydraulics,Critical,90,210000,381734,703,1,8
2026-04-30,2026,4,SP-CCP-019,Hydraulic Proportional Servo Valve,Continuous Casting,Hydraulics,Critical,90,210000,372730,703,0,7
2026-05-31,2026,5,SP-CCP-019,Hydraulic Proportional Servo Valve,Continuous Casting,Hydraulics,Critical,90,210000,375613,718,0,9
2026-06-30,2026,6,SP-CCP-019,Hydraulic Proportional Servo Valve,Continuous Casting,Hydraulics,Critical,90,210000,380539,702,0,8
2026-07-31,2026,7,SP-CCP-019,Hydraulic Proportional Servo Valve,Continuous Casting,Hydraulics,Critical,90,210000,389743,707,0,7
2026-08-31,2026,8,SP-CCP-019,Hydraulic Proportional Servo Valve,Continuous Casting,Hydraulics,Critical,90,210000,380929,716,0,6
2016-01-31,2016,1,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,376028,713,0,24
2016-02-29,2016,2,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,374806,717,0,20
2016-03-31,2016,3,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,373543,700,1,23
2016-04-30,2016,4,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,382719,712,0,23
2016-05-31,2016,5,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,375170,709,0,23
2016-06-30,2016,6,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,374546,709,0,22
2016-07-31,2016,7,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,372751,704,0,18
2016-08-31,2016,8,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,379761,709,0,22
2016-09-30,2016,9,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,375417,709,0,23
2016-10-31,2016,10,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,396005,719,0,22
2016-11-30,2016,11,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,376068,716,1,29
2016-12-31,2016,12,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,375477,710,0,19
2017-01-31,2017,1,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,386189,710,0,23
2017-02-28,2017,2,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,374823,700,0,22
2017-03-31,2017,3,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,363343,716,1,30
2017-04-30,2017,4,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,367596,700,0,21
2017-05-31,2017,5,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,375472,712,0,23
2017-06-30,2017,6,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,373511,707,0,21
2017-07-31,2017,7,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,376431,715,0,23
2017-08-31,2017,8,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,382639,704,0,18
2017-09-30,2017,9,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,385527,718,0,27
2017-10-31,2017,10,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,374910,700,0,25
2017-11-30,2017,11,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,380821,715,1,29
2017-12-31,2017,12,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,374407,700,0,19
2018-01-31,2018,1,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,380491,718,0,22
2018-02-28,2018,2,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,385279,713,0,18
2018-03-31,2018,3,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,386661,718,1,24
2018-04-30,2018,4,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,382392,705,0,23
2018-05-31,2018,5,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,386716,719,0,26
2018-06-30,2018,6,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,371125,701,0,18
2018-07-31,2018,7,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,366750,706,0,18
2018-08-31,2018,8,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,376045,718,0,16
2018-09-30,2018,9,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,382335,703,0,19
2018-10-31,2018,10,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,379324,710,0,26
2018-11-30,2018,11,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,378279,713,1,21
2018-12-31,2018,12,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,386308,711,0,24
2019-01-31,2019,1,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,370101,708,0,24
2019-02-28,2019,2,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,374972,713,0,21
2019-03-31,2019,3,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,370994,703,1,21
2019-04-30,2019,4,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,370911,716,0,15
2019-05-31,2019,5,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,379441,710,0,18
2019-06-30,2019,6,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,376461,705,0,15
2019-07-31,2019,7,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,367091,703,0,23
2019-08-31,2019,8,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,377793,718,0,15
2019-09-30,2019,9,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,385980,713,0,18
2019-10-31,2019,10,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,390614,717,0,25
2019-11-30,2019,11,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,365035,700,1,20
2019-12-31,2019,12,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,380260,702,0,21
2020-01-31,2020,1,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,369729,702,0,27
2020-02-29,2020,2,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,379362,714,0,19
2020-03-31,2020,3,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,378783,710,1,23
2020-04-30,2020,4,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,365104,718,0,22
2020-05-31,2020,5,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,363873,701,0,18
2020-06-30,2020,6,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,379216,709,0,20
2020-07-31,2020,7,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,382432,705,0,15
2020-08-31,2020,8,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,364191,716,0,21
2020-09-30,2020,9,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,377535,707,0,24
2020-10-31,2020,10,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,386928,706,0,22
2020-11-30,2020,11,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,366798,716,1,16
2020-12-31,2020,12,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,374057,716,0,17
2021-01-31,2021,1,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,375599,709,0,24
2021-02-28,2021,2,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,381903,702,0,21
2021-03-31,2021,3,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,380214,710,1,25
2021-04-30,2021,4,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,378548,708,0,20
2021-05-31,2021,5,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,382231,719,0,18
2021-06-30,2021,6,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,391969,701,0,22
2021-07-31,2021,7,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,371372,712,0,18
2021-08-31,2021,8,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,380132,701,0,20
2021-09-30,2021,9,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,384233,708,0,16
2021-10-31,2021,10,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,381846,712,0,25
2021-11-30,2021,11,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,368236,702,1,22
2021-12-31,2021,12,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,370555,713,0,16
2022-01-31,2022,1,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,372715,707,0,20
2022-02-28,2022,2,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,373984,716,0,19
2022-03-31,2022,3,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,376001,703,1,21
2022-04-30,2022,4,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,377754,704,0,22
2022-05-31,2022,5,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,389144,719,0,20
2022-06-30,2022,6,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,379179,718,0,19
2022-07-31,2022,7,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,378267,712,0,19
2022-08-31,2022,8,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,387078,710,0,16
2022-09-30,2022,9,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,371453,714,0,24
2022-10-31,2022,10,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,374542,716,0,23
2022-11-30,2022,11,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,385202,708,1,23
2022-12-31,2022,12,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,381872,705,0,19
2023-01-31,2023,1,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,376223,710,0,23
2023-02-28,2023,2,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,381403,706,0,15
2023-03-31,2023,3,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,375955,714,1,24
2023-04-30,2023,4,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,385912,716,0,16
2023-05-31,2023,5,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,375706,715,0,21
2023-06-30,2023,6,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,377147,713,0,19
2023-07-31,2023,7,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,371445,718,0,18
2023-08-31,2023,8,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,379774,704,0,14
2023-09-30,2023,9,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,379825,708,0,15
2023-10-31,2023,10,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,374298,708,0,22
2023-11-30,2023,11,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,379387,701,1,23
2023-12-31,2023,12,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,370658,700,0,19
2024-01-31,2024,1,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,383627,703,0,24
2024-02-29,2024,2,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,373659,717,0,18
2024-03-31,2024,3,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,375301,701,1,24
2024-04-30,2024,4,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,376863,707,0,18
2024-05-31,2024,5,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,376787,700,0,18
2024-06-30,2024,6,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,371536,700,0,22
2024-07-31,2024,7,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,364146,719,0,21
2024-08-31,2024,8,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,364128,714,0,18
2024-09-30,2024,9,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,379596,707,0,19
2024-10-31,2024,10,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,371862,708,0,22
2024-11-30,2024,11,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,379307,704,1,23
2024-12-31,2024,12,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,380732,718,0,18
2025-01-31,2025,1,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,376147,706,0,17
2025-02-28,2025,2,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,381808,701,0,18
2025-03-31,2025,3,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,356056,706,1,22
2025-04-30,2025,4,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,381778,703,0,14
2025-05-31,2025,5,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,386487,715,0,21
2025-06-30,2025,6,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,375706,705,0,19
2025-07-31,2025,7,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,368648,713,0,13
2025-08-31,2025,8,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,388206,703,0,15
2025-09-30,2025,9,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,367479,717,0,22
2025-10-31,2025,10,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,374696,704,0,24
2025-11-30,2025,11,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,366403,713,1,21
2025-12-31,2025,12,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,380653,716,0,22
2026-01-31,2026,1,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,371170,714,0,21
2026-02-28,2026,2,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,391211,705,0,19
2026-03-31,2026,3,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,387143,717,1,30
2026-04-30,2026,4,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,377757,712,0,17
2026-05-31,2026,5,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,367719,706,0,17
2026-06-30,2026,6,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,389156,704,0,23
2026-07-31,2026,7,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,381481,716,0,20
2026-08-31,2026,8,SP-CCP-020,Copper Mould Tube 150x150mm (Cr-Zr-Cu),Continuous Casting,Wear Parts,Critical,60,135000,391756,700,0,20
2016-01-31,2016,1,CON-REF-104,High Alumina Refractory Bricks (70% Al2O3),Steel Melting Shop,Refractories,Medium,30,3200,372623,715,0,418
2016-02-29,2016,2,CON-REF-104,High Alumina Refractory Bricks (70% Al2O3),Steel Melting Shop,Refractories,Medium,30,3200,385065,702,0,433
2016-03-31,2016,3,CON-REF-104,High Alumina Refractory Bricks (70% Al2O3),Steel Melting Shop,Refractories,Medium,30,3200,387605,706,1,547
2016-04-30,2016,4,CON-REF-104,High Alumina Refractory Bricks (70% Al2O3),Steel Melting Shop,Refractories,Medium,30,3200,387615,712,0,546
2016-05-31,2016,5,CON-REF-104,High Alumina Refractory Bricks (70% Al2O3),Steel Melting Shop,Refractories,Medium,30,3200,386273,708,0,551
